Name,Year,Gender,State,Count
Joshua,2009.0,M,AL,303.0
Christopher,2009.0,M,AL,300.0
Jayden,2009.0,M,AL,297.0
William,2009.0,M,AR,220.0
Jacob,2009.0,M,AR,203.0
Ethan,2009.0,M,AR,187.0
Emma,2009.0,F,AR,187.0
Madison,2009.0,F,AR,182.0
Addison,2009.0,F,AR,177.0
Joshua,2009.0,M,AR,176.0
Jayden,2009.0,M,AR,166.0
Christopher,2009.0,M,AR,163.0
Isabella,2009.0,F,AR,162.0
William,2009.0,M,MS,252.0
Jayden,2009.0,M,MS,236.0
Madison,2009.0,F,MS,235.0
James,2009.0,M,MS,228.0
Christopher,2009.0,M,MS,223.0
Joshua,2009.0,M,MS,188.0
Emma,2009.0,F,MS,183.0
John,2009.0,M,MS,182.0
Michael,2009.0,M,MS,175.0
Ethan,2009.0,M,MS,172.0
Isabella,2010.0,F,OK,253.0
Jacob,2010.0,M,OK,231.0
Emma,2010.0,F,OK,230.0
Aiden,2010.0,M,OK,223.0
Ethan,2010.0,M,OK,213.0
Elijah,2010.0,M,OK,209.0
Noah,2010.0,M,OK,203.0
William,2010.0,M,OK,202.0
Mason,2010.0,M,OK,200.0
Olivia,2010.0,F,OK,200.0
Jacob,2010.0,M,WV,169.0
Isabella,2010.0,F,WV,153.0
Mason,2010.0,M,WV,132.0
Madison,2010.0,F,WV,122.0
Emma,2010.0,F,WV,121.0
Noah,2010.0,M,WV,116.0
Abigail,2010.0,F,WV,112.0
Logan,2010.0,M,WV,110.0
Landon,2010.0,M,WV,109.0
Brayden,2010.0,M,WV,108.0
William,2010.0,M,SC,397.0
James,2010.0,M,SC,301.0
Madison,2010.0,F,SC,290.0
Jacob,2010.0,M,SC,278.0
Isabella,2010.0,F,SC,269.0
Jayden,2010.0,M,SC,265.0
Michael,2010.0,M,SC,253.0
Christopher,2010.0,M,SC,250.0
Joshua,2010.0,M,SC,242.0
Elijah,2010.0,M,SC,236.0
Emma,2010.0,F,MT,62.0
Wyatt,2010.0,M,MT,60.0
Isabella,2010.0,F,MT,57.0
Samuel,2010.0,M,MT,56.0
Jacob,2010.0,M,MT,53.0
Ethan,2010.0,M,MT,52.0
Sophia,2010.0,F,MT,50.0
Logan,2010.0,M,MT,50.0
Mason,2010.0,M,MT,49.0
Olivia,2010.0,F,MT,48.0
Isabella,2010.0,F,KY,375.0
William,2010.0,M,KY,375.0
Jacob,2010.0,M,KY,338.0
Emma,2010.0,F,KY,315.0
Brayden,2010.0,M,KY,306.0
Noah,2010.0,M,KY,296.0
James,2010.0,M,KY,292.0
Mason,2010.0,M,KY,287.0
Jackson,2010.0,M,KY,280.0
Landon,2010.0,M,KY,280.0
William,2010.0,M,AL,496.0
James,2010.0,M,AL,335.0
Emma,2010.0,F,AL,318.0
John,2010.0,M,AL,304.0
Jacob,2010.0,M,AL,292.0
Jayden,2010.0,M,AL,284.0
Jackson,2010.0,M,AL,273.0
Noah,2010.0,M,AL,269.0
Elijah,2010.0,M,AL,259.0
Isabella,2010.0,F,AL,253.0
Jayden,2010.0,M,LA,312.0
Ava,2010.0,F,LA,299.0
Emma,2010.0,F,LA,291.0
Isabella,2010.0,F,LA,272.0
Ethan,2010.0,M,LA,265.0
Mason,2010.0,M,LA,264.0
Noah,2010.0,M,LA,239.0
Michael,2010.0,M,LA,239.0
Madison,2010.0,F,LA,236.0
Landon,2010.0,M,LA,227.0
William,2010.0,M,TN,569.0
Jacob,2010.0,M,TN,503.0
Elijah,2010.0,M,TN,458.0
Isabella,2010.0,F,TN,443.0
Emma,2010.0,F,TN,428.0
James,2010.0,M,TN,414.0
Noah,2010.0,M,TN,385.0
Madison,2010.0,F,TN,383.0
Ethan,2010.0,M,TN,376.0
Addison,2010.0,F,TN,359.0
Emma,2010.0,F,AR,202.0
William,2010.0,M,AR,195.0
Isabella,2010.0,F,AR,174.0
Addison,2010.0,F,AR,168.0
Jacob,2010.0,M,AR,159.0
James,2010.0,M,AR,149.0
Elijah,2010.0,M,AR,149.0
Ethan,2010.0,M,AR,147.0
Michael,2010.0,M,AR,146.0
Jayden,2010.0,M,AR,146.0
William,2010.0,M,MS,217.0
Madison,2010.0,F,MS,203.0
Jayden,2010.0,M,MS,200.0
James,2010.0,M,MS,200.0
John,2010.0,M,MS,189.0
Elijah,2010.0,M,MS,160.0
Jacob,2010.0,M,MS,159.0
Christopher,2010.0,M,MS,155.0
Emma,2010.0,F,MS,153.0
Aiden,2010.0,M,MS,153.0
William,2011.0,M,AL,445.0
Mason,2011.0,M,AL,300.0
James,2011.0,M,AL,300.0
Emma,2011.0,F,AL,282.0
Jacob,2011.0,M,AL,281.0
John,2011.0,M,AL,275.0
Ava,2011.0,F,AL,275.0
Jayden,2011.0,M,AL,257.0
Noah,2011.0,M,AL,257.0
Madison,2011.0,F,AL,256.0
William,2011.0,M,TN,605.0
Mason,2011.0,M,TN,468.0
Emma,2011.0,F,TN,460.0
Elijah,2011.0,M,TN,442.0
Jacob,2011.0,M,TN,419.0
Isabella,2011.0,F,TN,394.0
James,2011.0,M,TN,394.0
Jackson,2011.0,M,TN,377.0
Ava,2011.0,F,TN,362.0
Noah,2011.0,M,TN,356.0
Jacob,2011.0,M,NM,159.0
Sophia,2011.0,F,NM,141.0
Elijah,2011.0,M,NM,131.0
Michael,2011.0,M,NM,128.0
Isabella,2011.0,F,NM,127.0
Aiden,2011.0,M,NM,116.0
Noah,2011.0,M,NM,115.0
Mia,2011.0,F,NM,108.0
Gabriel,2011.0,M,NM,106.0
Daniel,2011.0,M,NM,102.0
Isabella,2011.0,F,WV,160.0
Mason,2011.0,M,WV,160.0
Emma,2011.0,F,WV,135.0
Jacob,2011.0,M,WV,132.0
Landon,2011.0,M,WV,128.0
Madison,2011.0,F,WV,119.0
Noah,2011.0,M,WV,117.0
Hunter,2011.0,M,WV,116.0
Aiden,2011.0,M,WV,115.0
Elijah,2011.0,M,WV,115.0
William,2011.0,M,AR,216.0
Jacob,2011.0,M,AR,187.0
Emma,2011.0,F,AR,185.0
Mason,2011.0,M,AR,182.0
Aiden,2011.0,M,AR,166.0
Noah,2011.0,M,AR,159.0
Jayden,2011.0,M,AR,158.0
Isabella,2011.0,F,AR,154.0
Elijah,2011.0,M,AR,148.0
Addison,2011.0,F,AR,140.0
William,2011.0,M,MS,291.0
James,2011.0,M,MS,208.0
Jayden,2011.0,M,MS,205.0
John,2011.0,M,MS,178.0
Christopher,2011.0,M,MS,169.0
Elijah,2011.0,M,MS,169.0
Jacob,2011.0,M,MS,167.0
Mason,2011.0,M,MS,163.0
Madison,2011.0,F,MS,160.0
Ethan,2011.0,M,MS,158.0
Mason,2011.0,M,LA,310.0
Ava,2011.0,F,LA,288.0
Jayden,2011.0,M,LA,287.0
Emma,2011.0,F,LA,260.0
Isabella,2011.0,F,LA,256.0
Aiden,2011.0,M,LA,255.0
Sophia,2011.0,F,LA,233.0
William,2011.0,M,LA,232.0
Landon,2011.0,M,LA,230.0
Noah,2011.0,M,LA,227.0
Mason,2011.0,M,MT,74.0
Emma,2011.0,F,MT,69.0
Liam,2011.0,M,MT,62.0
Wyatt,2011.0,M,MT,56.0
Jacob,2011.0,M,MT,52.0
William,2011.0,M,MT,47.0
Noah,2011.0,M,MT,47.0
Olivia,2011.0,F,MT,46.0
Madison,2011.0,F,MT,45.0
Logan,2011.0,M,MT,44.0
William,2011.0,M,SC,410.0
Mason,2011.0,M,SC,270.0
Jayden,2011.0,M,SC,264.0
James,2011.0,M,SC,258.0
Aiden,2011.0,M,SC,255.0
Madison,2011.0,F,SC,250.0
Jacob,2011.0,M,SC,248.0
Elijah,2011.0,M,SC,245.0
Jackson,2011.0,M,SC,244.0
Emma,2011.0,F,SC,243.0
William,2011.0,M,KY,395.0
Emma,2011.0,F,KY,332.0
Mason,2011.0,M,KY,327.0
Elijah,2011.0,M,KY,324.0
Isabella,2011.0,F,KY,307.0
Jacob,2011.0,M,KY,299.0
Brayden,2011.0,M,KY,278.0
Noah,2011.0,M,KY,269.0
Sophia,2011.0,F,KY,259.0
Aiden,2011.0,M,KY,258.0
Mason,2012.0,M,OH,851.0
Sophia,2012.0,F,OH,836.0
Emma,2012.0,F,OH,822.0
Ava,2012.0,F,OH,778.0
Liam,2012.0,M,OH,766.0
William,2012.0,M,OH,676.0
Noah,2012.0,M,OH,660.0
Olivia,2012.0,F,OH,637.0
Michael,2012.0,M,OH,635.0
Jacob,2012.0,M,OH,620.0
Emma,2012.0,F,WV,171.0
Mason,2012.0,M,WV,157.0
Liam,2012.0,M,WV,143.0
Jacob,2012.0,M,WV,126.0
Bentley,2012.0,M,WV,126.0
Sophia,2012.0,F,WV,120.0
Hunter,2012.0,M,WV,119.0
Landon,2012.0,M,WV,117.0
Aiden,2012.0,M,WV,114.0
Isabella,2012.0,F,WV,113.0
William,2012.0,M,AL,437.0
James,2012.0,M,AL,321.0
Emma,2012.0,F,AL,320.0
Mason,2012.0,M,AL,302.0
John,2012.0,M,AL,280.0
Jacob,2012.0,M,AL,261.0
Elijah,2012.0,M,AL,257.0
Aiden,2012.0,M,AL,249.0
Ava,2012.0,F,AL,242.0
Michael,2012.0,M,AL,232.0
Sophia,2012.0,F,NM,161.0
Isabella,2012.0,F,NM,130.0
Jacob,2012.0,M,NM,127.0
Noah,2012.0,M,NM,127.0
Elijah,2012.0,M,NM,112.0
Jayden,2012.0,M,NM,108.0
Daniel,2012.0,M,NM,104.0
Ethan,2012.0,M,NM,98.0
Gabriel,2012.0,M,NM,97.0
Josiah,2012.0,M,NM,96.0
William,2012.0,M,TN,580.0
Emma,2012.0,F,TN,499.0
Mason,2012.0,M,TN,483.0
Elijah,2012.0,M,TN,450.0
James,2012.0,M,TN,413.0
Olivia,2012.0,F,TN,392.0
Ava,2012.0,F,TN,388.0
Jacob,2012.0,M,TN,387.0
Jackson,2012.0,M,TN,375.0
Isabella,2012.0,F,TN,361.0
William,2012.0,M,NC,709.0
Mason,2012.0,M,NC,684.0
Emma,2012.0,F,NC,654.0
Sophia,2012.0,F,NC,593.0
Jacob,2012.0,M,NC,578.0
Elijah,2012.0,M,NC,574.0
Noah,2012.0,M,NC,522.0
Ava,2012.0,F,NC,510.0
James,2012.0,M,NC,504.0
Jayden,2012.0,M,NC,504.0
Emma,2012.0,F,KY,356.0
William,2012.0,M,KY,352.0
Mason,2012.0,M,KY,335.0
James,2012.0,M,KY,304.0
Isabella,2012.0,F,KY,281.0
Jacob,2012.0,M,KY,271.0
Noah,2012.0,M,KY,266.0
Sophia,2012.0,F,KY,265.0
Ava,2012.0,F,KY,258.0
Liam,2012.0,M,KY,248.0
Emma,2012.0,F,LA,318.0
Mason,2012.0,M,LA,312.0
Ava,2012.0,F,LA,287.0
Jayden,2012.0,M,LA,258.0
William,2012.0,M,LA,248.0
Noah,2012.0,M,LA,243.0
Isabella,2012.0,F,LA,232.0
Liam,2012.0,M,LA,230.0
Olivia,2012.0,F,LA,221.0
Michael,2012.0,M,LA,214.0
William,2012.0,M,AR,217.0
Emma,2012.0,F,AR,186.0
Sophia,2012.0,F,AR,163.0
Mason,2012.0,M,AR,157.0
James,2012.0,M,AR,153.0
Jacob,2012.0,M,AR,153.0
Elijah,2012.0,M,AR,151.0
Hunter,2012.0,M,AR,147.0
Ethan,2012.0,M,AR,146.0
Ava,2012.0,F,AR,139.0
William,2012.0,M,MS,225.0
Mason,2012.0,M,MS,205.0
John,2012.0,M,MS,170.0
James,2012.0,M,MS,169.0
Jayden,2012.0,M,MS,166.0
Emma,2012.0,F,MS,160.0
Aiden,2012.0,M,MS,152.0
Brayden,2012.0,M,MS,149.0
Madison,2012.0,F,MS,149.0
Ava,2012.0,F,MS,148.0
William,2013.0,M,SC,342.0
Mason,2013.0,M,SC,306.0
Emma,2013.0,F,SC,277.0
James,2013.0,M,SC,276.0
Noah,2013.0,M,SC,263.0
Elijah,2013.0,M,SC,236.0
Michael,2013.0,M,SC,223.0
Jacob,2013.0,M,SC,223.0
Olivia,2013.0,F,SC,221.0
Madison,2013.0,F,SC,218.0
William,2013.0,M,TN,551.0
Emma,2013.0,F,TN,499.0
Mason,2013.0,M,TN,458.0
Elijah,2013.0,M,TN,420.0
James,2013.0,M,TN,398.0
Noah,2013.0,M,TN,398.0
Ava,2013.0,F,TN,363.0
Liam,2013.0,M,TN,357.0
Jacob,2013.0,M,TN,355.0
Olivia,2013.0,F,TN,352.0
Emma,2013.0,F,KY,345.0
William,2013.0,M,KY,312.0
Sophia,2013.0,F,KY,282.0
Noah,2013.0,M,KY,281.0
Mason,2013.0,M,KY,280.0
James,2013.0,M,KY,277.0
Ava,2013.0,F,KY,273.0
Elijah,2013.0,M,KY,271.0
Isabella,2013.0,F,KY,255.0
Hunter,2013.0,M,KY,253.0
Noah,2013.0,M,NM,148.0
Sophia,2013.0,F,NM,145.0
Elijah,2013.0,M,NM,123.0
Liam,2013.0,M,NM,120.0
Isabella,2013.0,F,NM,114.0
Jacob,2013.0,M,NM,110.0
Josiah,2013.0,M,NM,106.0
Emma,2013.0,F,NM,106.0
Gabriel,2013.0,M,NM,101.0
Mia,2013.0,F,NM,100.0
William,2013.0,M,AL,437.0
Emma,2013.0,F,AL,329.0
Mason,2013.0,M,AL,292.0
James,2013.0,M,AL,288.0
John,2013.0,M,AL,281.0
Ava,2013.0,F,AL,260.0
Elijah,2013.0,M,AL,247.0
Jackson,2013.0,M,AL,238.0
Noah,2013.0,M,AL,235.0
Aiden,2013.0,M,AL,224.0
William,2013.0,M,NC,704.0
Emma,2013.0,F,NC,647.0
Mason,2013.0,M,NC,615.0
Elijah,2013.0,M,NC,611.0
Ava,2013.0,F,NC,553.0
Jacob,2013.0,M,NC,551.0
Noah,2013.0,M,NC,548.0
Sophia,2013.0,F,NC,531.0
Liam,2013.0,M,NC,530.0
James,2013.0,M,NC,488.0
William,2013.0,M,MS,241.0
Mason,2013.0,M,MS,208.0
James,2013.0,M,MS,198.0
John,2013.0,M,MS,187.0
Ava,2013.0,F,MS,168.0
Aiden,2013.0,M,MS,150.0
Emma,2013.0,F,MS,146.0
Madison,2013.0,F,MS,143.0
Noah,2013.0,M,MS,140.0
Jayden,2013.0,M,MS,139.0
Emma,2013.0,F,WV,151.0
Mason,2013.0,M,WV,150.0
Liam,2013.0,M,WV,144.0
Noah,2013.0,M,WV,125.0
Olivia,2013.0,F,WV,124.0
Sophia,2013.0,F,WV,124.0
Hunter,2013.0,M,WV,114.0
Elijah,2013.0,M,WV,113.0
Bentley,2013.0,M,WV,110.0
Isabella,2013.0,F,WV,107.0
Emma,2013.0,F,AR,214.0
William,2013.0,M,AR,195.0
Mason,2013.0,M,AR,186.0
Noah,2013.0,M,AR,159.0
Olivia,2013.0,F,AR,156.0
James,2013.0,M,AR,147.0
Ava,2013.0,F,AR,144.0
Elijah,2013.0,M,AR,137.0
Aiden,2013.0,M,AR,132.0
Ethan,2013.0,M,AR,131.0
Mason,2013.0,M,LA,292.0
Ava,2013.0,F,LA,280.0
Emma,2013.0,F,LA,277.0
Noah,2013.0,M,LA,267.0
Olivia,2013.0,F,LA,252.0
Liam,2013.0,M,LA,250.0
Elijah,2013.0,M,LA,244.0
Aiden,2013.0,M,LA,233.0
William,2013.0,M,LA,226.0
Sophia,2013.0,F,LA,222.0
Noah,2014.0,M,NM,122.0
Mia,2014.0,F,NM,120.0
Liam,2014.0,M,NM,120.0
Elijah,2014.0,M,NM,117.0
Sophia,2014.0,F,NM,116.0
Isabella,2014.0,F,NM,111.0
Emma,2014.0,F,NM,108.0
Jacob,2014.0,M,NM,101.0
Daniel,2014.0,M,NM,95.0
Josiah,2014.0,M,NM,94.0
Isabella,2014.0,F,FL,1459.0
Sophia,2014.0,F,FL,1233.0
Noah,2014.0,M,FL,1213.0
Emma,2014.0,F,FL,1189.0
Liam,2014.0,M,FL,1181.0
Olivia,2014.0,F,FL,1145.0
Jacob,2014.0,M,FL,1026.0
Michael,2014.0,M,FL,1017.0
Mason,2014.0,M,FL,990.0
Mia,2014.0,F,FL,971.0
William,2014.0,M,SC,363.0
Emma,2014.0,F,SC,293.0
Ava,2014.0,F,SC,288.0
James,2014.0,M,SC,282.0
Mason,2014.0,M,SC,253.0
Noah,2014.0,M,SC,249.0
Jackson,2014.0,M,SC,237.0
Olivia,2014.0,F,SC,223.0
Elijah,2014.0,M,SC,219.0
Liam,2014.0,M,SC,215.0
Emma,2014.0,F,AR,220.0
Mason,2014.0,M,AR,176.0
William,2014.0,M,AR,174.0
Noah,2014.0,M,AR,161.0
Olivia,2014.0,F,AR,158.0
Ava,2014.0,F,AR,156.0
Elijah,2014.0,M,AR,149.0
James,2014.0,M,AR,144.0
Liam,2014.0,M,AR,135.0
Harper,2014.0,F,AR,126.0
William,2014.0,M,TN,544.0
Emma,2014.0,F,TN,489.0
Mason,2014.0,M,TN,433.0
Elijah,2014.0,M,TN,424.0
James,2014.0,M,TN,424.0
Noah,2014.0,M,TN,421.0
Olivia,2014.0,F,TN,419.0
Ava,2014.0,F,TN,407.0
Liam,2014.0,M,TN,386.0
Jackson,2014.0,M,TN,357.0
William,2014.0,M,KY,360.0
Emma,2014.0,F,KY,316.0
Elijah,2014.0,M,KY,284.0
James,2014.0,M,KY,283.0
Mason,2014.0,M,KY,277.0
Ava,2014.0,F,KY,262.0
Noah,2014.0,M,KY,259.0
Olivia,2014.0,F,KY,256.0
Liam,2014.0,M,KY,244.0
Sophia,2014.0,F,KY,235.0
Mason,2014.0,M,LA,296.0
Liam,2014.0,M,LA,272.0
Noah,2014.0,M,LA,269.0
William,2014.0,M,LA,255.0
Emma,2014.0,F,LA,253.0
Ava,2014.0,F,LA,248.0
Olivia,2014.0,F,LA,246.0
Elijah,2014.0,M,LA,235.0
John,2014.0,M,LA,229.0
Luke,2014.0,M,LA,225.0
William,2014.0,M,AL,427.0
James,2014.0,M,AL,342.0
John,2014.0,M,AL,332.0
Ava,2014.0,F,AL,290.0
Emma,2014.0,F,AL,286.0
Mason,2014.0,M,AL,286.0
Elijah,2014.0,M,AL,274.0
Olivia,2014.0,F,AL,265.0
Noah,2014.0,M,AL,250.0
Jackson,2014.0,M,AL,234.0
Mason,2014.0,M,WV,129.0
Liam,2014.0,M,WV,123.0
Sophia,2014.0,F,WV,119.0
Emma,2014.0,F,WV,116.0
Hunter,2014.0,M,WV,113.0
Noah,2014.0,M,WV,113.0
Colton,2014.0,M,WV,107.0
Olivia,2014.0,F,WV,102.0
James,2014.0,M,WV,94.0
William,2014.0,M,WV,94.0
William,2014.0,M,MS,226.0
James,2014.0,M,MS,192.0
John,2014.0,M,MS,188.0
Ava,2014.0,F,MS,176.0
Elijah,2014.0,M,MS,173.0
Mason,2014.0,M,MS,172.0
Emma,2014.0,F,MS,153.0
Olivia,2014.0,F,MS,150.0
Noah,2014.0,M,MS,150.0
Madison,2014.0,F,MS,144.0
